#Star             Xc        Yc      Mag      Merr  Airmass UT             V       B-V     V-I      R-I   nV nBV nVI nRI 
  L104-S789       426.362  3294.430  18.709   0.449 1.72800    1.750587  20.035   0.516   0.644   0.358  19  11  18  16
  L104-S794       565.804  3450.333  18.786   0.482 1.72800    1.750587  19.036   0.512   0.604   0.350  50  42  47  30
  L104-S797       293.711  3581.650  11.753   0.001 1.72800    1.750587  12.342   0.542   0.638   0.328  52  40  52  32
  L104-S798       773.057  3766.649  16.768   0.078 1.72800    1.750587  18.419   1.266   1.570   0.736  47  27  47  29
  L104-334        688.320   234.215  12.863   0.002 1.15100    5.199145  13.486   0.523   0.646   0.328 122  98 115  71
  L104-336        798.860   469.042  13.580   0.004 1.15100    5.199145  14.409   0.822   0.867   0.409 117  90 109  64
  L104-338       1116.202   777.106  15.419   0.021 1.15100    5.199145  16.074   0.590   0.701   0.356  94  70  92  56
  L104-339        416.761   950.696  14.565   0.010 1.15100    5.199145  15.474   0.836   0.947   0.452  96  77  95  47
  L104-S46       1873.748   481.390  16.062   0.036 1.15100    5.199145  16.890   0.730   0.817   0.399  98  76  95  48
  L104-S47       1228.562   535.762  16.003   0.035 1.15100    5.199145  17.481   1.279   1.464   0.651  93  68  90  48
  L104-S56       1577.981  1135.143  15.451   0.021 1.15100    5.199145  16.203   0.706   0.817   0.411 102  79  96  51
  L104-S57       2013.014  1224.133  15.757   0.028 1.15100    5.199145  16.533   0.600   0.726   0.377  98  78  90  48
  L104-S62       1619.274  1755.993  16.085   0.039 1.15100    5.199145  16.748   0.616   0.718   0.366  96  76  95  56
  L104-S66       1382.399  2024.177  15.276   0.018 1.15100    5.199145  16.589   1.157   1.350   0.601  84  61  79  47
e L104-S362      1582.937  1776.354  14.928   0.013 1.15100    5.199145  15.632   0.640   0.740   0.373 101  77  98  56
  L104-S374      1735.841  2630.049  15.186   0.017 1.15100    5.199145  16.068   0.755   0.891   0.438  61  51  61  34
  L104-S515       676.095  2868.484  13.119   0.003 1.15100    5.199145  14.071   0.788   0.969   0.496  78  61  78  41
  L104-S518      1916.944  2942.691  15.215   0.017 1.15100    5.199145  15.934   0.564   0.725   0.376  79  61  79  43
  L104-S521       464.268  3081.266  15.524   0.023 1.15100    5.199145  17.172   1.343   1.638   0.771  70  54  70  37
  L104-S523       210.759  3151.816  12.333   0.002 1.15100    5.199145  13.354   0.981   1.034   0.507  67  52  67  37
  L104-S527       593.966  3260.527  14.628   0.010 1.15100    5.199145  16.257   1.325   1.646   0.787  74  56  74  37
  L104-S529       628.652  3356.831  15.833   0.030 1.15100    5.199145  16.830   0.795   0.894   0.451  66  50  66  35
  L104-S535      1748.125  3729.532  14.026   0.006 1.15100    5.199145  14.970   0.863   0.975   0.457  56  41  56  34
e L104-S673       640.675  3991.118  14.631   0.011 1.15100    5.199145  15.443   0.713   0.797   0.398  42  25  33  18
  L104-S797       139.952  3589.802  11.709   0.001 1.15100    5.199145  12.342   0.542   0.638   0.328  52  40  52  32
  L107-469        345.910   330.270  11.520   0.001 1.39000    5.658227  12.159   0.582   0.695   0.353  58  49  54  39
  L107-S4        1974.101  1935.113  16.360   0.040 1.39000    5.658227  17.472   0.903   1.054   0.510  69  49  66  44
  L107-S8        1241.284  1991.023  14.989   0.012 1.39000    5.658227  15.807   0.726   0.845   0.420  66  44  61  46
  L107-S9        1734.897  2016.079  15.090   0.013 1.39000    5.658227  15.911   0.735   0.883   0.454  70  51  66  46
  L107-S10       1628.803  2087.009  15.930   0.027 1.39000    5.658227  16.903   0.801   0.924   0.468  68  52  66  45
  L107-S12       1767.439  2194.764  13.046   0.002 1.39000    5.658227  14.068   0.958   1.069   0.503  62  46  57  38
  L107-S14       1416.735  2283.025  14.821   0.010 1.39000    5.658227  15.596   0.659   0.810   0.413  49  42  49  38
  L107-S16       2016.330  2350.777  13.358   0.003 1.39000    5.658227  14.295   0.880   0.998   0.477  57  41  57  39
  L107-S17       1425.824  2352.510  15.426   0.017 1.39000    5.658227  17.612   1.611   2.230   1.192  59  40  59  39
  L107-S23       1736.806  2520.156  16.425   0.043 1.39000    5.658227  17.533   0.933   1.069   0.529  57  42  54  33
  L107-S28       1176.470  2788.859  13.491   0.003 1.39000    5.658227  14.530   0.923   1.097   0.561  46  33  40  32
  L107-S55       1757.420  1695.895  16.249   0.036 1.39000    5.658227  17.584   1.194   1.396   0.621  77  59  74  51
  L107-S202      1298.690   124.815  16.437   0.044 1.39000    5.658227  17.458   0.862   0.966   0.468  71  51  61  51
  L107-S204      1953.169   140.981  15.655   0.021 1.39000    5.658227  17.188   1.294   1.526   0.682  76  51  71  51
  L107-S214      1416.815   242.565  16.430   0.042 1.39000    5.658227  17.208   0.696   0.840   0.425  67  51  59  50
  L107-S217      2025.739   337.629  15.840   0.027 1.39000    5.658227  16.666   0.672   0.822   0.423  55  41  55  40
  L107-S219       263.899   371.130  14.779   0.010 1.39000    5.658227  15.607   0.726   0.871   0.439  48  40  48  40
  L107-S237       191.725   511.795  15.604   0.021 1.39000    5.658227  16.685   0.947   1.077   0.531  63  56  63  48
  L107-S240      1564.241   542.950  16.041   0.030 1.39000    5.658227  16.898   0.746   0.880   0.447  77  56  73  49
  L107-S252      1799.389   703.820  15.947   0.028 1.39000    5.658227  16.729   0.682   0.823   0.421  80  57  75  52
  L107-S261       803.251   783.064  15.681   0.022 1.39000    5.658227  16.526   0.682   0.849   0.434  70  57  70  51
  L107-S262      1802.111   790.267  16.358   0.038 1.39000    5.658227  17.292   0.843   0.968   0.473  81  57  77  52
e L107-S275      1596.661   990.534  15.092   0.013 1.39000    5.658227  16.061   0.817   0.983   0.493  79  56  72  47
  L107-S279       958.977  1007.634  15.995   0.028 1.39000    5.658227  17.848   1.505   1.868   0.897  65  51  65  47
  L107-S280       108.154  1046.653  15.925   0.028 1.39000    5.658227  16.083   0.166   0.164   0.121  66  57  66  49
  L107-S286       336.533  1096.377  16.478   0.044 1.39000    5.658227  17.679   0.961   1.155   0.546  68  58  68  52
  L107-S293       403.202  1203.139  16.429   0.043 1.39000    5.658227  18.224   1.399   1.706   0.795  67  47  67  46
  L107-S299       805.595  1283.606  16.409   0.042 1.39000    5.658227  17.663   1.083   1.305   0.603  67  58  67  51
  L107-S302       184.635  1310.411  15.732   0.024 1.39000    5.658227  16.746   0.914   1.047   0.504  65  58  65  52
  L107-S303      1795.124  1332.443  13.288   0.003 1.39000    5.658227  14.131   0.807   0.910   0.438  76  60  73  51
  L107-S320       721.846  1546.050  15.628   0.021 1.39000    5.658227  17.642   1.557   1.974   0.976  69  57  69  51
  L107-S321        71.393  1568.383  16.432   0.042 1.39000    5.658227  17.280   0.642   0.788   0.404  66  56  66  51
  L107-S322      1214.388  1581.451  16.559   0.048 1.39000    5.658227  17.328   0.680   0.812   0.417  78  59  73  51
  L107-S325      1147.231  1630.248  15.874   0.026 1.39000    5.658227  16.683   0.629   0.806   0.418  78  59  73  51
  L107-S549      1487.735    78.949  16.184   0.034 1.39000    5.658227  17.026   0.748   0.895   0.454  71  47  62  49
  L107-S552      1644.846   212.478  16.500   0.048 1.39000    5.658227  17.535   0.959   1.071   0.508  74  53  72  51
  L107-S565      1174.793   652.958  15.785   0.024 1.39000    5.658227  18.261   1.608   2.468   1.415  65  46  64  43
  L107-S602      1072.011  1564.439  14.436   0.007 1.39000    5.658227  15.531   0.988   1.137   0.525  76  58  71  51
  L107-S610       331.173  1776.901  15.573   0.019 1.39000    5.658227  16.979   1.281   1.491   0.660  66  56  66  52
  L107-S616        98.206  1834.386  15.298   0.016 1.39000    5.658227  17.728   1.632   2.444   1.374  59  51  59  50
  L107-S622       755.976  1885.987  16.109   0.031 1.39000    5.658227  18.663   1.731   2.514   1.414  56  36  56  46
  L107-S628       698.238  1950.152  15.625   0.020 1.39000    5.658227  16.946   1.128   1.336   0.602  56  44  56  44
  L107-S633       329.274  2062.195  15.776   0.023 1.39000    5.658227  16.881   1.001   1.141   0.536  55  46  55  46
  L107-S637      1020.104  2091.074  16.421   0.042 1.39000    5.658227  18.842   1.554   2.289   1.262  53  35  53  45
  L107-S648       900.132  2170.870  15.745   0.023 1.39000    5.658227  16.519   0.706   0.811   0.425  48  36  47  35
  L107-S660       134.285  2362.145  14.462   0.008 1.39000    5.658227  15.622   1.018   1.197   0.543  49  39  49  37
  L107-S662       907.556  2393.905  16.199   0.035 1.39000    5.658227  18.836   1.631   2.648   1.534  41  24  41  35
  L107-S663       768.378  2395.707  15.456   0.017 1.39000    5.658227  16.560   0.915   1.054   0.540  49  38  49  37
  L107-S673       992.852  2498.041  15.220   0.014 1.39000    5.658227  16.025   0.634   0.832   0.434  46  37  46  33
  L107-S674        93.436  2516.007  15.731   0.023 1.39000    5.658227  16.526   0.686   0.805   0.428  45  37  45  32
